Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time,Launched reduce tasks,Rack-local map tasks,Total time spent by all reduces in occupied slots ms,Total time spent by all reduce tasks ms,Total vcore-seconds taken by all reduce tasks,Total megabyte-seconds taken by all reduce tasks,Map output bytes,Map output materialized bytes,Combine input records,Combine output records,Reduce input groups,Reduce shuffle bytes,Reduce input records,Reduce output records,Shuffled Maps,BAD_ID,CONNECTION,IO_ERROR,WRONG_LENGTH,WRONG_MAP,WRONG_REDUCE,Killed reduce tasks,Data-local map tasks,CREATED_FILES,DESERIALIZE_ERRORS,RECORDS_IN,RECORDS_OUT_0,RECORDS_OUT_INTERMEDIATE,SKEWJOINFOLLOWUPJOBS,RECORDS_OUT_1_default.a_activity,RECORDS_OUT_1_default.v_activity,RECORDS_OUT_1_default.r_activity_archive_parquet,RECORDS_OUT_1_default.r_send_archive_parquet,Failed reduce tasks
_1462211675523_229180,_1462211675523_229122,,,,,,,false,45,173,SUCCEEDED,56,3549169621,7336385556,0,0,0,4990710816,7532655264,6956,0,346,45,,30657075,,,6131415,6131415,31392844800,322322900,246449163,180906,492898326,0,7785,56263,8495940,199368335360,1904662335488,470759243776,0,0,,,,174,8,28521230,2852123,2852123,29205739520,12034287801,3731216675,0,0,171552272,3731216675,246449163,0,7785,0,0,0,0,0,0,1,37,173,0,322322900,171552272,246449163,,,,,,
_1462211675523_206007,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2449850,1,1,489970,489970,2508646400,1,0,67,0,0,0,141,9610,318537728,1357299712,482869248,0,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_232965,_1462211675523_232956,,,,,,,false,1,10,SUCCEEDED,49,200,2759296,0,0,0,102006,20,26,0,10,1,,33535,,,6707,6707,34339840,0,0,305,0,0,10,466,31690,5947609088,101781344256,22641901568,0,0,,,,10,,590640,59064,59064,604815360,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_212917,_1462211675523_212874,,,,,,,false,2,10,SUCCEEDED,56,141119584,285204910,0,0,0,367081402,151835719,806,0,31,2,,224275,,,44855,44855,229657600,2093347,2093347,30370,4186694,0,20,1596,174310,12674863104,107041832960,28465692672,0,0,,,,11,1,1518110,151811,151811,1554544640,348793385,141122422,0,0,10,141122422,2093347,0,20,0,0,0,0,0,0,1,1,10,0,2093347,,2093347,,,,,2093347,
_1462211675523_208290,_1462211675523_208288,,,,,,,false,39,168,SUCCEEDED,55,428764674,698667605,0,0,0,11260614501,600686883,1275,0,336,39,,23236700,,,4647340,4647340,23794380800,150139367,3386084,48957,9394123,0,6552,38778,5223720,162679857152,1825827680256,432658710528,0,0,,,,168,13,35040810,3504081,3504081,35881789440,571309167,233739053,0,0,2,233739053,3386084,0,6552,0,0,0,0,0,0,,26,2,0,150139367,3386084,3386084,,,,,,
_1462211675523_233121,_1462211675523_233020,,,,,,,false,9,10,SUCCEEDED,56,883372403,1771435372,0,0,0,2157581868,955326989,852,0,31,9,,942655,,,188531,188531,965278720,12250189,12250189,32665,24500378,0,90,4079,477150,34594213888,143451353088,54375481344,0,0,,,,11,2,3626540,362654,362654,3713576960,2051198435,883369617,0,0,10,883369617,12250189,0,90,0,0,0,0,0,0,1,7,10,0,12250189,,12250189,,,,,12250189,
_1462211675523_242363,_1462211675523_242361,27538956,5072,hadoop06,,,,false,17,65,SUCCEEDED,56,321377387,501737577,0,0,0,4315522571,720459359,801,0,130,17,,19663130,,,3932626,3932626,20135045120,74825640,4151182,45249,12137839,0,1105,29866,3729640,60048928768,716407750656,168752578560,0,0,MAPREDUCE,1463731055002,1463731511641,66,6,5747670,574767,574767,5885614080,684560785,164665707,0,0,1,164665707,4151182,0,1105,0,0,0,0,0,0,1,11,1,0,74825640,4151182,4151182,,,,,,
_1462211675523_209287,_1462211675523_209284,,,,,,,false,19,76,SUCCEEDED,56,1425292964,2777753740,0,0,0,1148392981,5927999465,5924,0,152,19,,9420745,,,1884149,1884149,9646842880,71922024,71802363,155252,148049032,0,1444,24131,3057050,98014658560,832920363008,209312022528,0,0,,,,77,4,21061930,2106193,2106193,21567416320,6345803240,1334789615,0,0,71791239,1334789615,71802363,0,1444,0,0,0,0,0,0,1,15,76,0,71922024,71791239,71802363,,,,,,
_1462211675523_208728,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,1242985,1,1,248597,248597,1272816640,1,0,67,0,0,0,123,8510,318074880,1364418560,497549312,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_214354,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,56660,1,1,11332,11332,58019840,1,0,67,0,0,0,127,5290,311681024,1362427904,508559360,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_229702,_1462211675523_229561,,,,,,,false,1,10,SUCCEEDED,49,200,2773564,0,0,0,102083,20,26,0,10,1,,36925,,,7385,7385,37811200,0,0,305,0,0,10,757,35800,5727850496,101781987328,22641901568,0,0,,,,10,,808070,80807,80807,827463680,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_237387,_1462211675523_236966,,,,,,,false,37,140,SUCCEEDED,57,3599448087,7657260550,0,0,0,9337250825,648563031,2542,0,280,37,,15690935,,,3138187,3138187,16067517440,196404355,196404355,87285,392808710,0,5180,25459,4197110,149982240768,1544945582080,377117212672,0,0,,,,141,13,40172900,4017290,4017290,41137049600,10301600178,4012618999,0,0,196404355,4012618999,196404355,0,5180,0,0,0,0,0,0,1,24,140,0,196404355,2838578,196404355,0,,,,,
_1462211675523_235310,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,16060855,1,1,3212171,3212171,16446315520,1,0,67,0,0,0,598,32850,346079232,1361690624,448790528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_230542,_1462211675523_230412,,,,,,,false,1,1,SUCCEEDED,49,20,500341,0,0,0,103670,96,933,0,2,1,,36340,,,7268,7268,37212160,0,0,37265,0,0,1,82,7580,1589030912,14863134720,4116709376,0,0,,,,1,1,79400,7940,7940,81305600,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_216595,_1462211675523_216592,,,,,,,false,1,1,SUCCEEDED,49,20,514801,0,0,0,93204,96,8,0,2,1,,42390,,,8478,8478,43407360,0,0,323,0,0,1,58,5940,1604554752,14861279232,4116709376,0,0,,,,1,,82690,8269,8269,84674560,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_237789,_1462211675523_237640,,,,,,,false,1,10,SUCCEEDED,50,200,2831023,0,0,0,96375,20,26,0,10,1,,44515,,,8903,8903,45583360,0,0,305,0,0,10,835,37570,5892190208,101780451328,22641901568,0,0,,,,11,1,1056630,105663,105663,1081989120,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,1,,,,,,,,,,,,
_1462211675523_218949,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,49920,1,1,9984,9984,51118080,1,0,67,0,0,0,76,4480,325685248,1368604672,509607936,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_212344,_1462211675523_212316,,,,,,,false,30,118,SUCCEEDED,56,2396926701,4934027993,0,0,0,3384813368,5144120365,5044,0,236,30,,20364665,,,4072933,4072933,20853416960,219218124,167644270,131620,335288540,0,3540,40899,5893950,138623311872,1295545188352,322610659328,0,0,,,,119,11,29227970,2922797,2922797,29929441280,8183792841,2499354086,0,0,117276118,2499354086,167644270,0,3540,0,0,0,0,0,0,1,19,118,0,219218124,117276118,167644270,,,,,,
_1462211675523_208278,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,1833225,1,1,366645,366645,1877222400,1,0,67,0,0,0,159,10550,335646720,1360723968,503840768,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_205227,_1462211675523_205224,,,,,,,false,1,2,SUCCEEDED,55,17124021,34998701,0,0,0,19291330,100903475,69,0,4,1,,122730,,,24546,24546,125675520,1247494,1238572,2253,2477144,0,2,268,43170,2615861248,24529469440,6057099264,0,0,,,,3,,194560,19456,19456,199229440,108328976,17124013,0,0,1238572,17124013,1238572,0,2,0,0,0,0,0,0,1,1,2,0,1247494,1238572,1238572,,,,,,
_1462211675523_206873,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,305875,1,1,61175,61175,313216000,1,0,67,0,0,0,176,6330,324644864,1369112576,511705088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_229815,_1462211675523_229812,,,,,,,false,16,61,SUCCEEDED,55,98338185,215748675,0,0,0,4091274276,400203738,791,0,122,16,,16541130,,,3308226,3308226,16938117120,61865378,2195297,45104,4390594,0,976,31977,3587890,60436938752,672479817728,160819576832,0,0,,,,61,4,10665570,1066557,1066557,10921543680,381044743,98354551,0,0,1,98354551,2195297,0,976,0,0,0,0,0,0,,12,1,0,61865378,2195297,2195297,,,,,,
_1462211675523_214363,_1462211675523_214311,,,,,,,false,21,82,SUCCEEDED,56,1601340422,3266100700,0,0,0,2359920042,3546282786,3671,0,164,21,,11276535,,,2255307,2255307,11547171840,153029744,111161782,96368,222323564,0,1722,23965,3616610,96722190336,901171781632,218587725824,0,0,,,,83,2,32035140,3203514,3203514,32803983360,5422376220,1638275824,0,0,80831468,1638275824,111161782,0,1722,0,0,0,0,0,0,1,19,82,0,153029744,80831468,111161782,,,,,,
_1462211675523_213309,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,2039315,1,1,407863,407863,2088258560,1,0,67,0,0,0,303,12440,322658304,1350496256,516423680,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_233709,_1462211675523_233620,,,,,,,false,1,1,SUCCEEDED,49,20,500419,0,0,0,123734,96,1161,0,2,1,,78430,,,15686,15686,80312320,0,0,46385,0,0,1,192,9500,1541447680,14840926208,4116709376,0,0,,,,1,1,134310,13431,13431,137533440,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_215376,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,6679560,1,1,1335912,1335912,6839869440,1,0,67,0,0,0,422,20000,382558208,1370808320,471859200,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_209056,_1462211675523_209015,,,,,,,false,29,112,SUCCEEDED,56,2251317002,4633443112,0,0,0,3182604158,4828625564,5531,0,224,29,,19372455,,,3874491,3874491,19837393920,208286597,157107200,145638,314214400,0,3248,40026,5649420,130494459904,1232371683328,307725074432,0,0,,,,113,7,23354830,2335483,2335483,23915345920,7665675506,2345847431,0,0,110149332,2345847431,157107200,0,3248,0,0,0,0,0,0,1,22,112,0,208286597,110149332,157107200,,,,,,
_1462211675523_215834,_1462211675523_215623,,,,,,,false,15,58,SUCCEEDED,57,1525303813,3206350958,0,0,0,3884600672,5568,1876,0,116,15,,5437135,,,1087427,1087427,5567626240,88463723,88463723,69055,176927446,0,870,12273,1722360,63226003456,638175076352,158139416576,0,0,,,,59,3,8138790,813879,813879,8334120960,4321044501,1662438979,0,0,88463723,1662438979,88463723,0,870,0,0,0,0,0,0,1,12,58,0,88463723,0,88463723,0,,,,,
_1462211675523_222641,_1462211675523_222449,,,,,,,false,1,1,SUCCEEDED,49,20,500419,0,0,0,140220,96,1349,0,2,1,,75405,,,15081,15081,77214720,0,0,53905,0,0,1,206,10480,1629327360,14871363584,4116709376,0,0,,,,1,,78680,7868,7868,80568320,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_236728,_1462211675523_236666,,,,,,,false,21,79,SUCCEEDED,55,1664797196,3408599098,0,0,0,2266478835,3658303434,3250,0,158,21,,14714040,,,2942808,2942808,15067176960,143945288,115815219,84478,231630438,0,1659,24599,3864510,93173440512,872258887680,212157857792,0,0,,,,79,12,19113290,1911329,1911329,19572008960,5646347869,1718315125,0,0,83460661,1718315125,115815219,0,1659,0,0,0,0,0,0,,9,79,0,143945288,83460661,115815219,,,,,,
_1462211675523_229680,_1462211675523_229659,,,,,,,false,1,1,SUCCEEDED,54,8187444,16893685,0,0,0,55211235,4264179,23,0,4,1,,76895,,,15379,15379,78740480,359794,359794,785,719588,0,1,359,37080,2514681856,14880747520,5730467840,0,0,,,,1,1,230310,23031,23031,235837440,52141996,8187440,0,0,1,8187440,359794,0,1,0,0,0,0,0,0,,,1,0,359794,,359794,,,359794,,,
_1462211675523_238680,,4289201,761,hadoop04,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3737920,1,1,747584,747584,3827630080,1,0,67,0,0,0,279,14220,319180800,1355624448,480247808,0,0,MAPREDUCE,1463697720502,1463698475669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_233621,_1462211675523_233620,,,,,,,false,59,262,SUCCEEDED,56,6687369586,11376645145,0,0,0,4345830770,19359408192,3793,0,524,59,,27408105,,,5481621,5481621,28065899520,230989578,230729268,85200,530633859,0,15458,76422,9695640,327028080640,2837050228736,716305858560,0,0,,,,263,16,49888790,4988879,4988879,51086120960,20624381156,4894014426,0,0,230481319,4894014426,230729268,0,15458,0,0,0,0,0,0,1,43,262,0,230989578,230481319,230729268,,,,,,
_1462211675523_206734,_1462211675523_206732,,,,,,,false,7,26,SUCCEEDED,54,426667631,773183285,0,0,0,373878590,1692786189,801,0,52,7,,1940780,,,388156,388156,1987358720,24192556,20422802,19814,45424237,0,182,4727,728910,31659810816,287634513920,72686764032,0,0,,,,26,,3552150,355215,355215,3637401600,1816388056,339365147,0,0,20420912,339365147,20422802,0,182,0,0,0,0,0,0,,7,26,0,24192556,20420912,20422802,,,,,,
_1462211675523_215224,_1462211675523_215216,,,,,,,false,1,10,SUCCEEDED,49,200,2732364,0,0,0,97310,20,26,0,10,1,,38120,,,7624,7624,39034880,0,0,305,0,0,10,762,34200,5915693056,101819805696,22641901568,0,0,,,,10,,755190,75519,75519,773314560,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_229976,_1462211675523_229908,,,,,,,false,3,10,SUCCEEDED,56,134973282,273176866,0,0,0,608432530,123054474,300,0,31,3,,293505,,,58701,58701,300549120,3463242,3463242,10195,6926484,0,30,2653,245500,16091824128,112153337856,35316039680,0,0,,,,11,1,2098620,209862,209862,2148986880,578286542,134974221,0,0,10,134974221,3463242,0,30,0,0,0,0,0,0,1,2,10,0,3463242,,3463242,,,,3463242,,
_1462211675523_205153,_1462211675523_205148,,,,,,,false,1,1,SUCCEEDED,49,20,494423,0,0,0,30921,96,7,0,2,1,,30825,,,6165,6165,31564800,0,0,319,0,0,1,133,5560,1598726144,14862716928,4116709376,0,0,,,,1,1,95640,9564,9564,97935360,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_216515,_1462211675523_216403,,,,,,,false,82,347,SUCCEEDED,57,6241692843,13752594085,0,0,0,23273623893,33312,2500,0,694,82,,20472585,,,4094517,4094517,20963927040,278611272,278611272,63748,557222544,0,28454,69618,7321430,374421233664,3777995489280,962810871808,0,0,,,,348,16,52511440,5251144,5251144,53771714560,23949362101,7403175982,0,0,278611272,7403175982,278611272,0,28454,0,0,0,0,0,0,1,66,347,0,278611272,0,278611272,0,,,,,
_1462211675523_220180,_1462211675523_220172,,,,,,,false,1,10,SUCCEEDED,49,200,2716071,0,0,0,65528,20,26,0,10,1,,27160,,,5432,5432,27811840,0,0,305,0,0,10,562,33460,6025302016,101800869888,22641901568,0,0,,,,10,,846960,84696,84696,867287040,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_233316,_1462211675523_233120,,,,,,,false,1,1,SUCCEEDED,49,20,500485,0,0,0,168311,96,1673,0,2,1,,74660,,,14932,14932,76451840,0,0,66448,0,0,1,144,11130,1583800320,14850035712,4116709376,0,0,,,,1,,85640,8564,8564,87695360,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_214292,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,19580,1,1,3916,3916,20049920,1,0,67,0,0,0,86,4120,309854208,1370140672,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_208763,_1462211675523_208760,,,,,,,false,8,33,SUCCEEDED,56,311377021,632734153,0,0,0,443416422,1593503728,1129,0,66,8,,2179780,,,435956,435956,2232094720,31183840,19495576,28343,38991152,0,264,7046,840450,37536141312,360367554560,88573739008,0,0,,,,34,1,5920850,592085,592085,6062950400,1712390104,311097998,0,0,19495183,311097998,19495576,0,264,0,0,0,0,0,0,1,7,33,0,31183840,19495183,19495576,,,,,,
_1462211675523_238296,_1462211675523_238293,191545,58,hadoop05,,,,false,1,1,SUCCEEDED,49,20,497893,0,0,0,31746,96,11,0,2,1,,42300,,,8460,8460,43315200,0,0,321,0,0,1,180,6180,1552560128,14846345216,4116709376,0,0,MAPREDUCE,1463694182307,1463694214624,1,1,75480,7548,7548,77291520,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_229152,_1462211675523_228964,,,,,,,false,1,10,SUCCEEDED,49,200,2831335,0,0,0,96375,20,26,0,10,1,,34185,,,6837,6837,35005440,0,0,305,0,0,10,701,35060,5926318080,101821313024,22641901568,0,0,,,,10,1,827530,82753,82753,847390720,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_226228,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,26490,1,1,5298,5298,27125760,1,0,67,0,0,0,190,4510,304750592,1360715776,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_205439,_1462211675523_205323,,,,,,,false,1,10,SUCCEEDED,55,380628,3520037,0,0,0,2795967,300025,1500,0,31,1,,32875,,,6575,6575,33664000,20852,20852,58065,41704,0,10,537,51180,6069538816,101865873408,22641901568,0,0,,,,11,1,1042250,104225,104225,1067264000,2396145,380588,0,0,10,380588,20852,0,10,0,0,0,0,0,0,1,,10,0,20852,,20852,,20852,,,,
_1462211675523_211823,_1462211675523_211559,,,,,,,false,1,10,SUCCEEDED,55,25980500,54791512,0,0,0,161038656,12282787,84,0,31,1,,149705,,,29941,29941,153297920,752599,752599,1425,1505198,0,10,1537,137480,8853004288,101724274688,26882342912,0,0,,,,11,,1372250,137225,137225,1405184000,154156178,25980460,0,0,10,25980460,752599,0,10,0,0,0,0,0,0,1,1,10,0,752599,,752599,,752599,,,,
_1462211675523_213159,_1462211675523_213157,,,,,,,false,9,34,SUCCEEDED,55,636540852,1283376588,0,0,0,528464030,2677990478,4890,0,68,9,,4159385,,,831877,831877,4259210240,33003390,32982165,129986,65964330,0,306,9270,1327630,41117736960,375133970432,96699154432,0,0,,,,35,,6247890,624789,624789,6397839360,2874581452,635885348,0,0,32978886,635885348,32982165,0,306,0,0,0,0,0,0,1,9,34,0,33003390,32978886,32982165,,,,,,
_1462211675523_228848,_1462211675523_228790,,,,,,,false,50,214,SUCCEEDED,57,3699264625,8018220632,0,0,0,14335704448,20544,1517,0,428,50,,12157575,,,2431515,2431515,12449356800,171368484,171368484,37921,342736968,0,10700,33811,4266530,224594984960,2327089713152,578981724160,0,0,,,,215,18,26001190,2600119,2600119,26625218560,14751938010,4252830535,0,0,171368484,4252830535,171368484,0,10700,0,0,0,0,0,0,1,32,214,0,171368484,0,171368484,0,,,,,
_1462211675523_245460,_1462211675523_245441,827241,114,hadoop02,,,,false,1,10,SUCCEEDED,49,200,2773330,0,0,0,102083,20,26,0,10,1,,21765,,,4353,4353,22287360,0,0,305,0,0,10,470,30440,5824253952,101777928192,22641901568,0,0,MAPREDUCE,1463778116254,1463778145840,10,,588660,58866,58866,602787840,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_229427,_1462211675523_229423,,,,,,,false,47,180,SUCCEEDED,55,15767472,89401526,0,0,0,12175157409,96354297,32749,0,360,47,,51231995,,,10246399,10246399,52461562880,159175996,890955,2389348,1781910,0,8460,51568,5984030,161759821824,1983442272256,464811196416,0,0,,,,180,14,21143160,2114316,2114316,21650595840,139512717,16946658,0,0,773696,16946658,890955,0,8460,0,0,0,0,0,0,,33,1,0,159175996,773696,890955,,,,,,
_1462211675523_217672,_1462211675523_217608,,,,,,,false,3,10,SUCCEEDED,56,145731363,294695409,0,0,0,628635078,130689294,292,0,31,3,,453680,,,90736,90736,464568320,3606181,3606181,9875,7212362,0,30,2245,249400,15602569216,112275533824,33177993216,0,0,,,,11,1,1749420,174942,174942,1791406080,597295986,145735034,0,0,10,145735034,3606181,0,30,0,0,0,0,0,0,1,2,10,0,3606181,,3606181,,,,3606181,,
_1462211675523_234026,_1462211675523_234024,,,,,,,false,59,262,SUCCEEDED,56,6687369586,11378333830,0,0,0,4345830770,19359408192,3793,0,524,59,,27282815,,,5456563,5456563,27937602560,230989578,230729268,85200,530633859,0,15458,79585,9697460,327121739776,2837255409664,717516439552,0,0,,,,263,16,51420750,5142075,5142075,52654848000,20624381156,4894014426,0,0,230481319,4894014426,230729268,0,15458,0,0,0,0,0,0,1,43,262,0,230989578,230481319,230729268,,,,,,
_1462211675523_209517,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,641890,1,1,128378,128378,657295360,1,0,67,0,0,0,201,8860,321527808,1350426624,509083648,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_238004,_1462211675523_237750,,,,,,,false,1,1,SUCCEEDED,54,28692,557841,0,0,0,361516,159488,2553,0,2,1,,73120,,,14624,14624,74874880,1707,1273,102065,2546,0,1,127,13520,1628979200,14873735168,4116709376,0,0,,,,1,,86390,8639,8639,88463360,192758,28688,0,0,1273,28688,1273,0,1,0,0,0,0,0,0,,1,1,0,1707,1273,1273,,,,,,
_1462211675523_205745,_1462211675523_205700,,,,,,,false,2,10,SUCCEEDED,55,119208515,241372975,0,0,0,326214837,130231363,836,0,52,2,,176635,,,35327,35327,180874240,1862786,1862786,30370,3725572,0,20,1670,164920,10560466944,107034112000,27389853696,0,0,,,,11,,1569790,156979,156979,1607464960,309890567,119201556,0,0,10,119201556,1862786,0,20,0,0,0,0,0,0,1,2,20,0,1862786,,1862786,,,,,1862786,
_1462211675523_221156,_1462211675523_221153,,,,,,,false,1,1,SUCCEEDED,49,20,497737,0,0,0,31744,96,11,0,2,1,,32420,,,6484,6484,33198080,0,0,320,0,0,1,89,4950,1639620608,14865260544,4116709376,0,0,,,,1,1,50360,5036,5036,51568640,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_237626,_1462211675523_237622,,,,,,,false,1,10,SUCCEEDED,49,200,2716205,0,0,0,65506,20,26,0,10,1,,35485,,,7097,7097,36336640,0,0,304,0,0,10,608,34280,5986988032,101780021248,22641901568,0,0,,,,10,1,758990,75899,75899,777205760,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_210875,_1462211675523_210872,,,,,,,false,28,123,SUCCEEDED,56,2888435462,4951014025,0,0,0,1964759246,8878716522,3574,0,246,28,,11033790,,,2206758,2206758,11298600960,110565754,105323970,88810,246486797,0,3444,30451,4101630,149409103872,1333474893824,329424306176,0,0,,,,124,6,25952770,2595277,2595277,26575636480,9447105992,2089956944,0,0,105297308,2089956944,105323970,0,3444,0,0,0,0,0,0,1,22,123,0,110565754,105297308,105323970,,,,,,
_1462211675523_245307,_1462211675523_245245,1386205,191,hadoop05,,,,false,1,10,SUCCEEDED,55,24890767,52612235,0,0,0,154879485,12523822,80,0,31,1,,73645,,,14729,14729,75412480,720674,720674,1265,1441348,0,10,782,121000,8414756864,101800689664,23116382208,0,0,MAPREDUCE,1463767033400,1463767084914,11,1,1021920,102192,102192,1046446080,148280894,24890727,0,0,10,24890727,720674,0,10,0,0,0,0,0,0,1,,10,0,720674,,720674,,720674,,,,
_1462211675523_211958,_1462211675523_211911,,,,,,,false,32,141,SUCCEEDED,57,1829095609,3919876542,0,0,0,8633026911,952465,2214,0,282,32,,8089385,,,1617877,1617877,8283530240,122053451,87249115,54353,174498230,0,4512,29995,2816610,154714603520,1528323870720,377705988096,0,0,,,,142,10,19066500,1906650,1906650,19524096000,7486831695,2047604525,0,0,87249115,2047604525,87249115,0,4512,0,0,0,0,0,0,1,22,141,0,122053451,16500,87249115,0,,,,,
_1462211675523_219755,_1462211675523_219434,,,,,,,false,37,143,SUCCEEDED,57,3765016205,8028943295,0,0,0,9568854704,431113316,3223,0,286,37,,14065160,,,2813032,2813032,14402723840,207118495,207118495,114165,414236990,0,5291,33570,4851120,163165982720,1573918613504,400038035456,0,0,,,,144,5,23813250,2381325,2381325,24384768000,10588950401,4217967360,0,0,207118495,4217967360,207118495,0,5291,0,0,0,0,0,0,1,32,143,0,207118495,1913911,207118495,0,,,,,
_1462211675523_245423,_1462211675523_245403,1326423,182,hadoop02,,,,false,1,10,SUCCEEDED,55,248754,3256076,0,0,0,1811176,217153,772,0,31,1,,39165,,,7833,7833,40104960,13565,13565,28945,27130,0,10,441,50430,6316310528,101787402240,22641901568,0,0,MAPREDUCE,1463774796018,1463774845558,11,1,994500,99450,99450,1018368000,1535307,248714,0,0,10,248714,13565,0,10,0,0,0,0,0,0,1,,10,0,13565,,13565,,13565,,,,
_1462211675523_206698,_1462211675523_206641,,,,,,,false,4,10,SUCCEEDED,55,345101065,693658506,0,0,0,902469660,377734629,826,0,31,4,,453275,,,90655,90655,464153600,5107529,5107529,31300,10215058,0,40,1928,251780,19335921664,117401210880,36249272320,0,0,,,,12,,1940480,194048,194048,1987051520,858015873,345100151,0,0,10,345100151,5107529,0,40,0,0,0,0,0,0,2,4,10,0,5107529,,5107529,,,,,5107529,
_1462211675523_230972,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,60395,1,1,12079,12079,61844480,1,0,67,0,0,0,157,7380,313524224,1359597568,508559360,0,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
